m1_cap,m2_cap,m1_prof,m2_prof,dem,prod_sim,obj_govt,m1_infl,m2_infl,m1_pub_price,m2_pub_price,m1_priv_price,m2_priv_price,m1_pub_quant,m2_pub_quant,m1_priv_quant,m2_priv_quant,govt_cost
3900000.0,4500000.0,38500000.0,43500000.0,4034000.0,0.25,1.0,17.69,17.57,6.23561,9.76039,15.7609,15.7609,2212060.0,1742090.0,1681160.0,1681160.0,30797000.0
3925000.0,4500000.0,38500000.0,43500000.0,4034000.0,0.25,1.0,17.69,17.57,6.02152,9.84155,15.7609,15.7609,2237060.0,1727720.0,1681160.0,1681160.0,30474000.0
3950000.0,4500000.0,38500000.0,43500000.0,4034000.0,0.25,1.0,17.69,17.57,5.80824,9.92594,15.7609,15.7609,2262060.0,1713030.0,1681160.0,1681160.0,30142100.0
3975000.0,4500000.0,38500000.0,43500000.0,4034000.0,0.25,1.0,17.69,17.57,5.59585,10.0139,15.7609,15.7609,2287060.0,1697990.0,1681160.0,1681160.0,29801500.0
4000000.0,4500000.0,38500000.0,43500000.0,4034000.0,0.25,1.0,17.69,17.57,5.38445,10.1058,15.7609,15.7609,2312060.0,1682550.0,1681160.0,1681160.0,29452600.0
4025000.0,4500000.0,38500000.0,43500000.0,4034000.0,0.25,1.0,17.69,17.57,5.17414,10.202,15.7609,15.7609,2337060.0,1666670.0,1681160.0,1681160.0,29095800.0
4050000.0,4500000.0,38500000.0,43500000.0,4034000.0,0.25,1.0,17.69,17.57,5.12269,10.2264,15.7609,15.7609,2343200.0,1662700.0,1681160.0,1681160.0,29006900.0
4075000.0,4500000.0,38500000.0,43500000.0,4034000.0,0.25,1.0,17.69,17.57,5.12269,10.2264,15.7609,15.7609,2343200.0,1662700.0,1681160.0,1681160.0,29006900.0
4100000.0,4500000.0,38500000.0,43500000.0,4034000.0,0.25,1.0,17.69,17.57,5.12269,10.2264,15.7609,15.7609,2343200.0,1662700.0,1681160.0,1681160.0,29006900.0
4125000.0,4500000.0,38500000.0,43500000.0,4034000.0,0.25,1.0,17.69,17.57,5.12269,10.2264,15.7609,15.7609,2343200.0,1662700.0,1681160.0,1681160.0,29006900.0
4150000.0,4500000.0,38500000.0,43500000.0,4034000.0,0.25,1.0,17.69,17.57,5.12269,10.2264,15.7609,15.7609,2343200.0,1662700.0,1681160.0,1681160.0,29006900.0
4175000.0,4500000.0,38500000.0,43500000.0,4034000.0,0.25,1.0,17.69,17.57,5.12269,10.2264,15.7609,15.7609,2343200.0,1662700.0,1681160.0,1681160.0,29006900.0
4200000.0,4500000.0,38500000.0,43500000.0,4034000.0,0.25,1.0,17.69,17.57,5.12269,10.2264,15.7609,15.7609,2343200.0,1662700.0,1681160.0,1681160.0,29006900.0
4225000.0,4500000.0,38500000.0,43500000.0,4034000.0,0.25,1.0,17.69,17.57,5.12269,10.2264,15.7609,15.7609,2343200.0,1662700.0,1681160.0,1681160.0,29006900.0
